manual_saver
BREAD,$GPRMC,091015.000,A,3907.6478,N,08431.6067,W,0.19,310.26,040120,,,A*70

BREAD,$GPRMC,091016.000,A,3907.6479,N,08431.6067,W,0.24,319.83,040120,,,A*7A

BREAD,$GPRMC,091017.000,A,3907.6479,N,08431.6068,W,0.29,349.01,040120,,,A*76

BREAD,$GPRMC,091018.000,A,3907.6480,N,08431.6068,W,0.24,10.54,040120,,,A*4D

BREAD,$GPRMC,091019.000,A,3907.6481,N,08431.6068,W,0.26,358.88,040120,,,A*71

BREAD,$GPRMC,091020.000,A,3907.6482,N,08431.6068,W,0.33,354.03,040120,,,A*73

BREAD,$GPRMC,091021.000,A,3907.6482,N,08431.6068,W,0.29,343.48,040120,,,A*70

BREAD,$GPRMC,091022.000,A,3907.6483,N,08431.6068,W,0.44,338.10,040120,,,A*78

BREAD,$GPRMC,091023.000,A,3907.6484,N,08431.6069,W,0.37,344.80,040120,,,A*79

BREAD,$GPRMC,091024.000,A,3907.6485,N,08431.6069,W,0.42,342.68,040120,,,A*7D

BREAD,$GPRMC,091025.000,A,3907.6486,N,08431.6070,W,0.38,350.01,040120,,,A*76

BREAD,$GPRMC,091026.000,A,3907.6487,N,08431.6070,W,0.52,336.54,040120,,,A*78

BREAD,$GPRMC,091027.000,A,3907.6489,N,08431.6071,W,0.43,325.54,040120,,,A*74

BREAD,$GPRMC,091028.000,A,3907.6490,N,08431.6072,W,0.43,336.54,040120,,,A*72

BREAD,$GPRMC,091029.000,A,3907.6491,N,08431.6072,W,0.36,345.74,040120,,,A*76

BREAD,$GPRMC,091030.000,A,3907.6492,N,08431.6073,W,0.26,12.08,040120,,,A*47
BREAD,$GPRMC,091031.000,A,3907.6492,N,08431.6072,W,0.28,16.15,040120,,,A*41

BREAD,$GPRMC,091032.000,A,3907.6493,N,08431.6072,W,0.16,352.31,040120,,,A*7B

BREAD,$GPRMC,091033.000,A,3907.6494,N,08431.6072,W,0.10,358.10,040120,,,A*72

BREAD,$GPRMC,091034.000,A,3907.6494,N,08431.6072,W,0.09,41.07,040120,,,A*40

BREAD,$GPRMC,091035.000,A,3907.6494,N,08431.6072,W,0.15,31.50,040120,,,A*49

BREAD,$GPRMC,091036.000,A,3907.6494,N,08431.6072,W,0.16,47.94,040120,,,A*40

BREAD,$GPRMC,091037.000,A,3907.6495,N,08431.6071,W,0.20,356.55,040120,,,A*78

BREAD,$GPRMC,091038.000,A,3907.6495,N,08431.6071,W,0.23,354.07,040120,,,A*71

BREAD,$GPRMC,091039.000,A,3907.6496,N,08431.6071,W,0.04,342.20,040120,,,A*74

BREAD,$GPRMC,091040.000,A,3907.6496,N,08431.6071,W,0.07,181.92,040120,,,A*7D

BREAD,$GPRMC,091041.000,A,3907.6495,N,08431.6071,W,0.04,245.65,040120,,,A*7F

BREAD,$GPRMC,091042.000,A,3907.6495,N,08431.6071,W,0.04,290.68,040120,,,A*79

BREAD,$GPRMC,091043.000,A,3907.6495,N,08431.6071,W,0.11,121.01,040120,,,A*7A

BREAD,$GPRMC,091044.000,A,3907.6495,N,08431.6071,W,0.15,284.44,040120,,,A*74

BREAD,$GPRMC,091045.000,A,3907.6495,N,08431.6072,W,0.16,252.55,040120,,,A*7E

BREAD,$GPRMC,091046.000,A,3907.6495,N,08431.6072,W,0.15,229.55,040120,,,A*72

BREAD,$GPRMC,091047.000,A,3907.6495,N,08431.6073,W,0.17,207.42,040120,,,A*7A

